pathLength	endType	numberOfPause	stepsToFirstPause	pathString
22	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 160, 45, 58, 149, 78, 31]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 160, 45, 58, 149, 15]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 160, 45, 58, 128, 92]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 160, 45, 58, 128, 125, 119, 144, 62]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 160, 45, 58, 128, 125, 119, 72, 62]
23	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 112, 119, 144, 62]
23	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 112, 119, 72, 62]
26	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 155, 112, 119, 144, 62]
26	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 155, 112, 119, 72, 62]
24	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 92]
27	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 125, 119, 144, 62]
27	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 125, 119, 72, 62]
22	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 78, 31]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 149, 15]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 128, 92]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 128, 125, 119, 144, 62]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 135, 58, 128, 125, 119, 72, 62]
23	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 112, 119, 144, 62]
23	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 112, 119, 72, 62]
26	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 155, 112, 119, 144, 62]
26	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 155, 112, 119, 72, 62]
24	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 92]
27	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 125, 119, 144, 62]
27	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 125, 119, 72, 62]
22	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 78, 31]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 149, 15]
21	bad	3	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 128, 92]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 128, 125, 119, 144, 62]
24	good	4	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 29, 24, 40, 58, 128, 125, 119, 72, 62]
16	bad	1	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 159, 70, 104, 84, 122]
12	bad	1	8	[7, 55, 38, 12, 152, 87, 105, 154, 34, 132, 117, 47]
9	good	0	None	[7, 55, 38, 12, 152, 87, 105, 93, 110]
11	bad	0	None	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 122]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 112, 119, 144, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 112, 119, 72, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 92]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 78, 31]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 149, 15]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 128, 92]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 128, 125, 119, 144, 62]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 99, 58, 128, 125, 119, 72, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 112, 119, 144, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 112, 119, 72, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 92]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 78, 31]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 149, 15]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 128, 92]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 128, 125, 119, 144, 62]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 66, 139, 58, 128, 125, 119, 72, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 112, 119, 144, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 112, 119, 72, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 155, 128, 92]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 78, 31]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 149, 15]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 128, 92]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 128, 125, 119, 144, 62]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 69, 58, 128, 125, 119, 72, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 112, 119, 144, 62]
19	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 112, 119, 72, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 155, 128, 92]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 78, 31]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 149, 15]
17	bad	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 128, 92]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 128, 125, 119, 144, 62]
20	good	4	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 48, 115, 58, 128, 125, 119, 72, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 112, 119, 144, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 112, 119, 72, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 155, 128, 92]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 78, 31]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 149, 15]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 128, 92]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 128, 125, 119, 144, 62]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 20, 58, 128, 125, 119, 72, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 112, 119, 144, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 112, 119, 72, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 155, 128, 92]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 78, 31]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 149, 15]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 128, 92]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 128, 125, 119, 144, 62]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 160, 45, 58, 128, 125, 119, 72, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 112, 119, 144, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 112, 119, 72, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 92]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 78, 31]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 149, 15]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 128, 92]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 128, 125, 119, 144, 62]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 135, 58, 128, 125, 119, 72, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 112, 119, 144, 62]
19	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 112, 119, 72, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 155, 112, 119, 144, 62]
22	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 155, 112, 119, 72, 62]
20	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 92]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 125, 119, 144, 62]
23	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 155, 128, 125, 119, 72, 62]
18	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 78, 31]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 149, 15]
17	bad	2	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 128, 92]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 128, 125, 119, 144, 62]
20	good	3	11	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 29, 24, 40, 58, 128, 125, 119, 72, 62]
12	bad	0	None	[7, 55, 38, 12, 152, 87, 105, 93, 131, 104, 84, 122]
10	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 11, 39]
10	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 11, 77]
11	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 11, 39]
11	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 11, 77]
12	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 11, 39]
12	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 11, 77]
14	good	1	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 138, 75, 106, 23]
13	bad	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 138, 75, 18]
15	good	1	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 138, 116, 158, 106, 23]
14	bad	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 138, 116, 158, 18]
13	good	2	7	[7, 55, 38, 12, 152, 87, 49, 21, 96, 52, 138, 116, 30]
10	good	1	8	[7, 55, 38, 12, 152, 87, 49, 150, 60, 39]
10	good	1	8	[7, 55, 38, 12, 152, 87, 49, 150, 60, 77]
9	bad	0	None	[7, 55, 38, 12, 152, 87, 49, 150, 33]
9	good	0	None	[7, 55, 38, 12, 152, 87, 49, 142, 77]
9	good	0	None	[7, 55, 38, 12, 152, 87, 49, 142, 39]
10	good	1	3	[7, 55, 38, 50, 87, 105, 107, 64, 120, 10]
11	good	2	3	[7, 55, 38, 50, 87, 105, 107, 64, 120, 88, 56]
10	bad	3	3	[7, 55, 38, 50, 87, 105, 107, 64, 17, 36]
10	bad	2	3	[7, 55, 38, 50, 87, 105, 107, 64, 17, 81]
8	good	1	3	[7, 55, 38, 50, 87, 105, 107, 129]
12	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 145, 130, 100]
13	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 145, 130, 44, 100]
11	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 145, 100]
12	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 145, 44, 100]
11	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 130, 100]
12	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 130, 44, 100]
10	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 100]
11	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 16, 44, 100]
11	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 89, 19, 79]
12	good	3	3	[7, 55, 38, 50, 87, 105, 27, 153, 89, 37, 19, 79]
12	good	2	3	[7, 55, 38, 50, 87, 105, 27, 153, 89, 37, 134, 79]
11	good	1	3	[7, 55, 38, 50, 87, 105, 27, 153, 89, 134, 79]
18	good	3	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 8, 76, 46, 85, 53, 91]
18	good	4	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 8, 76, 46, 85, 53, 68]
16	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 8, 76, 46, 22]
16	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 8, 76, 82, 28]
15	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 8, 82, 28]
14	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 41, 82, 28]
13	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 157, 156, 82, 28]
18	good	3	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 8, 76, 46, 85, 53, 91]
18	good	4	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 8, 76, 46, 85, 53, 68]
16	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 8, 76, 46, 22]
16	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 8, 76, 82, 28]
15	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 8, 82, 28]
14	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 41, 82, 28]
13	bad	2	3	[7, 55, 38, 50, 87, 105, 27, 14, 63, 151, 156, 82, 28]
11	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 90, 147, 108]
12	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 90, 147, 94, 108]
10	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 90, 108]
11	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 90, 94, 108]
12	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 90, 94, 147, 108]
10	good	1	3	[7, 55, 38, 50, 87, 105, 154, 9, 127, 140]
9	bad	2	3	[7, 55, 38, 50, 87, 105, 154, 34, 47]
10	bad	2	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 47]
13	bad	2	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 122]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 112, 119, 144, 62]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 112, 119, 72, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 155, 112, 119, 144, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 155, 112, 119, 72, 62]
22	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 92]
25	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 125, 119, 144, 62]
25	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 155, 128, 125, 119, 72, 62]
20	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 78, 31]
19	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 149, 15]
19	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 128, 92]
22	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 128, 125, 119, 144, 62]
22	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 99, 58, 128, 125, 119, 72, 62]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 112, 119, 144, 62]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 112, 119, 72, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 155, 112, 119, 144, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 155, 112, 119, 72, 62]
22	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 92]
25	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 125, 119, 144, 62]
25	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 155, 128, 125, 119, 72, 62]
20	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 78, 31]
19	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 149, 15]
19	bad	5	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 128, 92]
22	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 128, 125, 119, 144, 62]
22	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 66, 139, 58, 128, 125, 119, 72, 62]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 48, 69, 58, 112, 119, 144, 62]
21	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 48, 69, 58, 112, 119, 72, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 48, 69, 58, 149, 78, 155, 112, 119, 144, 62]
24	good	6	3	[7, 55, 38, 50, 87, 105, 154, 34, 132, 159, 80, 104, 84, 29, 48, 69, 58, 149, 78, 155, 112, 119, 72, 62]
